ticker,url
MOS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MOS&action=getcompany
MSI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MSI&action=getcompany
MYL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=MYL&action=getcompany
NDAQ,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NDAQ&action=getcompany
NOV,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NOV&action=getcompany
NAVI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NAVI&action=getcompany
NTAP,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NTAP&action=getcompany
NFLX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NFLX&action=getcompany
NWL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NWL&action=getcompany
NFX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NFX&action=getcompany
NEM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NEM&action=getcompany
NWSA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NWSA&action=getcompany
NWS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NWSA&action=getcompany
NEE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NEE&action=getcompany
NLSN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NLSN&action=getcompany
NKE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NKE&action=getcompany
NI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NI&action=getcompany
NBL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NBL&action=getcompany
JWN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=JWN&action=getcompany
NSC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NSC&action=getcompany
NTRS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NTRS&action=getcompany
NOC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NOC&action=getcompany
NCLH,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NCLH&action=getcompany
NRG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NRG&action=getcompany
NUE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NUE&action=getcompany
NVDA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=NVDA&action=getcompany
ORLY,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ORLY&action=getcompany
OXY,https://www.sec.gov/cgi-bin/browse-edgar?CIK=OXY&action=getcompany
OMC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=OMC&action=getcompany
OKE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=OKE&action=getcompany
ORCL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ORCL&action=getcompany
PCAR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PCAR&action=getcompany
PKG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PKG&action=getcompany
PH,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PH&action=getcompany
PDCO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PDCO&action=getcompany
PAYX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PAYX&action=getcompany
PYPL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PYPL&action=getcompany
PNR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PNR&action=getcompany
PBCT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PBCT&action=getcompany
PEP,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PEP&action=getcompany
PKI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PKI&action=getcompany
PRGO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PRGO&action=getcompany
PFE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PFE&action=getcompany
PCG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PCG&action=getcompany
PM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PM&action=getcompany
PSX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PSX&action=getcompany
PNW,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PNW&action=getcompany
PXD,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PXD&action=getcompany
PNC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PNC&action=getcompany
RL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RL&action=getcompany
PPG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PPG&action=getcompany
PPL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PPL&action=getcompany
PX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PX&action=getcompany
PCLN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PCLN&action=getcompany
PFG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PFG&action=getcompany
PG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PG&action=getcompany
PGR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PGR&action=getcompany
PLD,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PLD&action=getcompany
PRU,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PRU&action=getcompany
PEG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PEG&action=getcompany
PSA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PSA&action=getcompany
PHM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PHM&action=getcompany
PVH,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PVH&action=getcompany
QRVO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=QRVO&action=getcompany
PWR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=PWR&action=getcompany
QCOM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=QCOM&action=getcompany
DGX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=DGX&action=getcompany
RRC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RRC&action=getcompany
RJF,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RJF&action=getcompany
RTN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RTN&action=getcompany
O,https://www.sec.gov/cgi-bin/browse-edgar?CIK=O&action=getcompany
RHT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RHT&action=getcompany
REG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=REG&action=getcompany
REGN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=REGN&action=getcompany
RF,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RF&action=getcompany
RSG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RSG&action=getcompany
RMD,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RMD&action=getcompany
RHI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RHI&action=getcompany
ROK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROK&action=getcompany
COL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=COL&action=getcompany
ROP,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROP&action=getcompany
ROST,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROST&action=getcompany
RCL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RCL&action=getcompany
CRM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=CRM&action=getcompany
SBAC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SBAC&action=getcompany
SCG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SCG&action=getcompany
SLB,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SLB&action=getcompany
SNI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SNI&action=getcompany
STX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STX&action=getcompany
SEE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SEE&action=getcompany
SRE,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRE&action=getcompany
SHW,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SHW&action=getcompany
SIG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SIG&action=getcompany
SPG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPG&action=getcompany
SWKS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWKS&action=getcompany
SLG,https://www.sec.gov/cgi-bin/browse-edgar?SLG=NBR&action=getcompany
SNA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SNA&action=getcompany
SO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SO&action=getcompany
LUV,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LUV&action=getcompany
SPGI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPGI&action=getcompany
SWK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWK&action=getcompany
SBUX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SBUX&action=getcompany
STT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STT&action=getcompany
SRCL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRCL&action=getcompany
SYK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYK&action=getcompany
STI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STI&action=getcompany
SYMC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYMC&action=getcompany
SYF,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYF&action=getcompany
SNPS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SNPS&action=getcompany
SYY,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYY&action=getcompany
TROW,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TROW&action=getcompany
TPR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TPR&action=getcompany
TGT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGT&action=getcompany
TEL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEL&action=getcompany
FTI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FTI&action=getcompany
TXN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TXN&action=getcompany
TXT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TXT&action=getcompany
TMO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMO&action=getcompany
TIF,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TIF&action=getcompany
TWX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TWX&action=getcompany
TJX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TJX&action=getcompany
TMK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMK&action=getcompany
TSS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSS&action=getcompany
TSCO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSCO&action=getcompany
TDG,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDG&action=getcompany
TRV,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TRV&action=getcompany
TRIP,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TRIP&action=getcompany
FOXA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FOXA&action=getcompany
FOX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FOXA&action=getcompany
TSN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSN&action=getcompany
UDR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UDR&action=getcompany
ULTA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ULTA&action=getcompany
USB,https://www.sec.gov/cgi-bin/browse-edgar?CIK=USB&action=getcompany
UA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UA&action=getcompany
UAA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UA&action=getcompany
UNP,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNP&action=getcompany
UAL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UAL&action=getcompany
UNH,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNH&action=getcompany
UPS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UPS&action=getcompany
URI,https://www.sec.gov/cgi-bin/browse-edgar?CIK=URI&action=getcompany
UTX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UTX&action=getcompany
UHS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UHS&action=getcompany
UNM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=UNM&action=getcompany
VFC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VFC&action=getcompany
VLO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VLO&action=getcompany
VAR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VAR&action=getcompany
VTR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VTR&action=getcompany
VRSN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRSN&action=getcompany
VRSK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRSK&action=getcompany
VZ,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VZ&action=getcompany
VRTX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VRTX&action=getcompany
VIAB,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VIAB&action=getcompany
V,https://www.sec.gov/cgi-bin/browse-edgar?CIK=V&action=getcompany
VNO,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VNO&action=getcompany
VMC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=VMC&action=getcompany
WMT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WMT&action=getcompany
WBA,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WBA&action=getcompany
DIS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=DIS&action=getcompany
WM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WM&action=getcompany
WAT,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WAT&action=getcompany
WEC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WEC&action=getcompany
WFC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WFC&action=getcompany
HCN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=HCN&action=getcompany
WDC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WDC&action=getcompany
WU,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WU&action=getcompany
WRK,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WRK&action=getcompany
WY,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WY&action=getcompany
WHR,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WHR&action=getcompany
WMB,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WMB&action=getcompany
WLTW,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WLTW&action=getcompany
WYN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WYN&action=getcompany
WYNN,https://www.sec.gov/cgi-bin/browse-edgar?CIK=WYNN&action=getcompany
XEL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=XEL&action=getcompany
XRX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=XRX&action=getcompany
XLNX,https://www.sec.gov/cgi-bin/browse-edgar?CIK=XLNX&action=getcompany
XL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=XL&action=getcompany
XYL,https://www.sec.gov/cgi-bin/browse-edgar?CIK=XYL&action=getcompany
YUM,https://www.sec.gov/cgi-bin/browse-edgar?CIK=YUM&action=getcompany
ZBH,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ZBH&action=getcompany
ZION,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ZION&action=getcompany
ZTS,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ZTS&action=getcompany
